0,1,label
0.466,0.503,0
0.506,0.476,0
0.488,0.492,0
0.461,0.487,0
0.463,0.524,0
0.469,0.486,0
0.498,0.483,0
0.447,0.483,0
0.492,0.48,0
0.432,0.526,0
0.436,0.508,0
0.46,0.512,0
0.454,0.508,0
0.446,0.49,0
0.498,0.487,0
0.437,0.499,0
0.495,0.475,0
0.491,0.481,0
0.485,0.512,0
0.51,0.492,0
0.502,0.518,0
0.459,0.492,0
0.474,0.536,0
0.507,0.435,0
0.477,0.472,0
0.466,0.52,0
0.509,0.537,0
0.511,0.487,0
0.493,0.536,0
0.502,0.472,0
0.476,0.51,0
0.503,0.489,0
0.506,0.488,0
0.47,0.517,0
0.518,0.529,0
0.477,0.488,0
0.475,0.495,0
0.474,0.537,0
0.494,0.492,0
0.499,0.439,0
0.63,0.495,1
0.633,0.496,1
0.656,0.504,1
0.626,0.488,1
0.651,0.487,1
0.643,0.492,1
0.652,0.528,1
0.63,0.447,1
0.607,0.502,1
0.652,0.479,1
0.572,0.502,1
0.647,0.565,1
0.654,0.494,1
0.665,0.493,1
0.646,0.478,1
0.653,0.506,1
0.66,0.506,1
0.623,0.47,1
0.61,0.488,1
0.59,0.494,1
0.636,0.456,1
0.599,0.514,1
0.631,0.465,1
0.62,0.48,1
0.607,0.514,1
0.635,0.558,1
0.597,0.472,1
0.674,0.48,1
0.639,0.567,1
0.643,0.478,1
0.615,0.467,1
0.613,0.497,1
0.634,0.482,1
0.597,0.499,1
0.645,0.489,1
0.626,0.47,1
0.619,0.494,1
0.647,0.489,1
0.639,0.519,1
0.634,0.521,1
0.581,0.599,2
0.549,0.6,2
0.56,0.605,2
0.571,0.592,2
0.57,0.612,2
0.551,0.62,2
0.555,0.619,2
0.592,0.564,2
0.555,0.592,2
0.568,0.57,2
0.599,0.63,2
0.57,0.618,2
0.564,0.631,2
0.561,0.628,2
0.592,0.632,2
0.569,0.574,2
0.535,0.616,2
0.565,0.615,2
0.584,0.632,2
0.55,0.604,2
0.553,0.659,2
0.551,0.594,2
0.602,0.59,2
0.567,0.642,2
0.581,0.606,2
0.573,0.618,2
0.594,0.607,2
0.552,0.574,2
0.562,0.611,2
0.591,0.641,2
0.55,0.594,2
0.617,0.667,2
0.568,0.555,2
0.601,0.601,2
0.572,0.618,2
0.598,0.63,2
0.585,0.598,2
0.576,0.617,2
0.534,0.615,2
0.595,0.623,2
0.483,0.657,3
0.429,0.636,3
0.421,0.604,3
0.477,0.666,3
0.453,0.606,3
0.475,0.626,3
0.413,0.572,3
0.523,0.591,3
0.45,0.648,3
0.453,0.604,3
0.433,0.617,3
0.498,0.636,3
0.407,0.66,3
0.44,0.646,3
0.451,0.639,3
0.456,0.629,3
0.434,0.639,3
0.46,0.621,3
0.48,0.626,3
0.475,0.64,3
0.436,0.654,3
0.467,0.654,3
0.428,0.649,3
0.437,0.578,3
0.428,0.636,3
0.47,0.611,3
0.431,0.603,3
0.46,0.634,3
0.417,0.62,3
0.406,0.664,3
0.486,0.652,3
0.478,0.625,3
0.445,0.612,3
0.459,0.604,3
0.441,0.635,3
0.475,0.635,3
0.478,0.604,3
0.409,0.619,3
0.41,0.627,3
0.502,0.61,3
0.326,0.554,4
0.347,0.532,4
0.351,0.538,4
0.347,0.544,4
0.339,0.547,4
0.333,0.575,4
0.341,0.565,4
0.369,0.571,4
0.371,0.535,4
0.361,0.521,4
0.342,0.545,4
0.326,0.553,4
0.328,0.59,4
0.322,0.556,4
0.355,0.501,4
0.341,0.542,4
0.34,0.502,4
0.344,0.544,4
0.338,0.55,4
0.342,0.557,4
0.344,0.561,4
0.381,0.574,4
0.355,0.545,4
0.308,0.504,4
0.35,0.594,4
0.377,0.57,4
0.331,0.571,4
0.335,0.535,4
0.372,0.593,4
0.344,0.566,4
0.326,0.587,4
0.311,0.56,4
0.333,0.545,4
0.331,0.565,4
0.334,0.582,4
0.347,0.574,4
0.363,0.549,4
0.353,0.565,4
0.356,0.546,4
0.351,0.516,4
0.333,0.463,5
0.326,0.406,5
0.348,0.422,5
0.34,0.435,5
0.365,0.396,5
0.387,0.382,5
0.339,0.38,5
0.284,0.44,5
0.344,0.393,5
0.307,0.453,5
0.342,0.418,5
0.362,0.419,5
0.337,0.445,5
0.358,0.425,5
0.323,0.417,5
0.314,0.397,5
0.352,0.429,5
0.362,0.414,5
0.361,0.413,5
0.338,0.437,5
0.314,0.46,5
0.374,0.388,5
0.335,0.433,5
0.338,0.436,5
0.38,0.433,5
0.319,0.413,5
0.352,0.424,5
0.328,0.435,5
0.326,0.41,5
0.334,0.417,5
0.354,0.455,5
0.341,0.442,5
0.338,0.478,5
0.361,0.422,5
0.324,0.445,5
0.365,0.447,5
0.327,0.407,5
0.35,0.438,5
0.311,0.423,5
0.353,0.443,5
0.439,0.393,6
0.486,0.362,6
0.419,0.352,6
0.456,0.339,6
0.452,0.339,6
0.38,0.388,6
0.432,0.324,6
0.439,0.336,6
0.4,0.361,6
0.436,0.33,6
0.472,0.352,6
0.449,0.345,6
0.424,0.349,6
0.446,0.369,6
0.463,0.344,6
0.449,0.352,6
0.462,0.316,6
0.451,0.383,6
0.434,0.366,6
0.437,0.333,6
0.441,0.388,6
0.443,0.332,6
0.397,0.35,6
0.429,0.383,6
0.428,0.317,6
0.416,0.35,6
0.447,0.326,6
0.439,0.357,6
0.465,0.353,6
0.436,0.324,6
0.437,0.365,6
0.419,0.36,6
0.453,0.349,6
0.502,0.341,6
0.439,0.325,6
0.44,0.353,6
0.465,0.326,6
0.451,0.342,6
0.459,0.309,6
0.45,0.339,6
0.586,0.398,7
0.588,0.389,7
0.53,0.416,7
0.57,0.358,7
0.598,0.391,7
0.597,0.384,7
0.593,0.319,7
0.6,0.368,7
0.565,0.38,7
0.547,0.387,7
0.574,0.402,7
0.572,0.362,7
0.542,0.364,7
0.612,0.409,7
0.591,0.355,7
0.549,0.334,7
0.583,0.363,7
0.56,0.372,7
0.578,0.361,7
0.574,0.377,7
0.597,0.378,7
0.569,0.386,7
0.595,0.35,7
0.572,0.391,7
0.572,0.389,7
0.538,0.37,7
0.557,0.372,7
0.568,0.34,7
0.566,0.368,7
0.618,0.354,7
0.58,0.391,7
0.567,0.373,7
0.542,0.397,7
0.604,0.414,7
0.574,0.369,7
0.533,0.387,7
0.513,0.398,7
0.563,0.393,7
0.582,0.417,7
0.569,0.371,7
0.967,0.467,8
0.93,0.515,8
0.963,0.509,8
0.925,0.472,8
0.948,0.498,8
0.913,0.501,8
0.927,0.485,8
0.948,0.507,8
0.917,0.487,8
0.934,0.495,8
0.94,0.454,8
0.961,0.506,8
0.941,0.545,8
0.938,0.454,8
0.963,0.468,8
0.934,0.457,8
0.964,0.505,8
0.99,0.536,8
0.938,0.502,8
0.933,0.471,8
0.957,0.477,8
1.0,0.473,8
0.952,0.471,8
0.918,0.513,8
0.945,0.478,8
0.938,0.459,8
0.928,0.475,8
0.967,0.529,8
0.954,0.532,8
0.96,0.508,8
0.951,0.501,8
0.953,0.492,8
0.961,0.475,8
0.925,0.488,8
0.935,0.469,8
0.951,0.462,8
0.96,0.466,8
0.95,0.45,8
0.955,0.492,8
0.949,0.491,8
0.799,0.829,9
0.782,0.828,9
0.777,0.86,9
0.75,0.852,9
0.79,0.876,9
0.753,0.864,9
0.769,0.845,9
0.771,0.838,9
0.766,0.854,9
0.763,0.851,9
0.785,0.875,9
0.793,0.866,9
0.779,0.847,9
0.755,0.87,9
0.769,0.798,9
0.782,0.843,9
0.726,0.85,9
0.739,0.843,9
0.782,0.863,9
0.759,0.826,9
0.8,0.832,9
0.757,0.835,9
0.787,0.842,9
0.762,0.869,9
0.778,0.81,9
0.749,0.854,9
0.787,0.853,9
0.728,0.883,9
0.751,0.858,9
0.781,0.881,9
0.801,0.857,9
0.786,0.857,9
0.764,0.886,9
0.769,0.878,9
0.767,0.84,9
0.747,0.826,9
0.794,0.854,9
0.758,0.82,9
0.729,0.879,9
0.76,0.839,9
0.395,0.961,10
0.359,0.962,10
0.369,0.954,10
0.401,0.916,10
0.383,0.952,10
0.385,0.983,10
0.359,0.932,10
0.401,0.956,10
0.392,0.962,10
0.394,0.96,10
0.364,0.968,10
0.375,0.921,10
0.413,0.96,10
0.419,0.934,10
0.38,0.92,10
0.376,1.0,10
0.344,0.935,10
0.397,0.929,10
0.364,0.947,10
0.394,0.897,10
0.372,0.939,10
0.404,0.941,10
0.362,0.935,10
0.373,0.915,10
0.399,0.927,10
0.377,0.983,10
0.353,0.938,10
0.378,0.944,10
0.387,0.954,10
0.373,0.955,10
0.368,0.96,10
0.396,0.953,10
0.38,0.935,10
0.397,0.953,10
0.369,0.922,10
0.38,0.976,10
0.406,0.965,10
0.395,0.933,10
0.343,0.924,10
0.363,0.944,10
0.086,0.701,11
0.077,0.722,11
0.017,0.7,11
0.061,0.674,11
0.069,0.729,11
0.028,0.665,11
0.057,0.694,11
0.033,0.689,11
0.042,0.732,11
0.068,0.699,11
0.059,0.712,11
0.062,0.71,11
0.068,0.714,11
0.091,0.679,11
0.071,0.695,11
0.041,0.711,11
0.088,0.676,11
0.04,0.686,11
0.046,0.686,11
0.075,0.655,11
0.048,0.675,11
0.062,0.666,11
0.088,0.706,11
0.067,0.709,11
0.08,0.675,11
0.056,0.689,11
0.079,0.671,11
0.053,0.698,11
0.067,0.693,11
0.077,0.644,11
0.047,0.705,11
0.063,0.719,11
0.048,0.762,11
0.061,0.683,11
0.032,0.654,11
0.053,0.739,11
0.026,0.665,11
0.074,0.723,11
0.061,0.71,11
0.126,0.731,11
0.036,0.258,12
0.043,0.291,12
0.064,0.292,12
0.056,0.265,12
0.035,0.269,12
0.039,0.276,12
0.055,0.267,12
0.026,0.284,12
0.062,0.321,12
0.084,0.263,12
0.048,0.275,12
0.045,0.293,12
0.07,0.29,12
0.065,0.291,12
0.065,0.27,12
0.045,0.281,12
0.049,0.284,12
0.084,0.324,12
0.073,0.282,12
0.021,0.312,12
0.108,0.29,12
0.077,0.287,12
0.097,0.287,12
0.05,0.292,12
0.08,0.271,12
0.0,0.308,12
0.062,0.254,12
0.056,0.295,12
0.106,0.264,12
0.073,0.307,12
0.118,0.28,12
0.062,0.259,12
0.024,0.282,12
0.062,0.295,12
0.052,0.293,12
0.035,0.293,12
0.084,0.297,12
0.046,0.285,12
0.074,0.278,12
0.064,0.294,12
0.362,0.044,13
0.394,0.05,13
0.351,0.027,13
0.362,0.041,13
0.343,0.081,13
0.363,0.056,13
0.398,0.007,13
0.4,0.024,13
0.357,0.015,13
0.363,0.0,13
0.389,0.081,13
0.415,0.048,13
0.414,0.031,13
0.38,0.02,13
0.381,0.038,13
0.381,0.046,13
0.356,0.038,13
0.395,0.029,13
0.388,0.049,13
0.357,0.014,13
0.409,0.062,13
0.398,0.027,13
0.376,0.035,13
0.379,0.047,13
0.404,0.048,13
0.391,0.083,13
0.396,0.054,13
0.356,0.021,13
0.383,0.044,13
0.362,0.056,13
0.315,0.017,13
0.362,0.069,13
0.379,0.039,13
0.41,0.044,13
0.374,0.005,13
0.399,0.031,13
0.393,0.051,13
0.378,0.059,13
0.407,0.06,13
0.376,0.049,13
0.765,0.071,14
0.793,0.15,14
0.799,0.113,14
0.78,0.126,14
0.772,0.168,14
0.801,0.153,14
0.794,0.158,14
0.769,0.157,14
0.761,0.131,14
0.761,0.077,14
0.771,0.157,14
0.799,0.139,14
0.792,0.127,14
0.797,0.144,14
0.827,0.15,14
0.795,0.136,14
0.771,0.135,14
0.804,0.156,14
0.773,0.126,14
0.724,0.102,14
0.788,0.171,14
0.784,0.115,14
0.734,0.126,14
0.748,0.161,14
0.748,0.133,14
0.781,0.122,14
0.76,0.096,14
0.787,0.136,14
0.773,0.148,14
0.719,0.121,14
0.748,0.156,14
0.811,0.118,14
0.796,0.102,14
0.774,0.145,14
0.799,0.123,14
0.787,0.118,14
0.796,0.102,14
0.746,0.147,14
0.802,0.107,14
0.774,0.176,14
