0,1
0.567,0.427
0.566,0.427
0.563,0.422
0.568,0.426
0.564,0.428
0.583,0.41
0.568,0.429
0.6,0.4
0.588,0.402
0.587,0.402
0.565,0.427
0.561,0.429
0.59,0.403
0.585,0.405
0.594,0.4
0.565,0.429
0.579,0.406
0.6,0.397
0.576,0.415
0.586,0.415
0.56,0.429
0.59,0.399
0.585,0.397
0.573,0.412
0.589,0.403
0.591,0.404
0.566,0.43
0.6,0.396
0.596,0.394
0.573,0.43
0.571,0.426
0.594,0.4
0.577,0.409
0.593,0.395
0.591,0.4
0.598,0.406
0.585,0.402
0.589,0.411
0.591,0.414
0.583,0.406
0.593,0.402
0.588,0.412
0.599,0.406
0.573,0.408
0.556,0.424
0.598,0.404
0.578,0.418
0.572,0.423
0.596,0.406
0.573,0.429
0.576,0.424
0.558,0.429
0.597,0.391
0.604,0.403
0.589,0.408
0.599,0.392
0.596,0.401
0.571,0.42
0.561,0.432
0.592,0.41
0.568,0.419
0.602,0.397
0.558,0.42
0.592,0.394
0.566,0.433
0.576,0.416
0.578,0.418
0.598,0.406
0.577,0.43
0.597,0.392
0.585,0.419
0.572,0.415
0.559,0.432
0.567,0.417
0.574,0.419
0.571,0.414
0.573,0.415
0.596,0.41
0.553,0.425
0.595,0.408
0.564,0.434
0.596,0.39
0.596,0.389
0.578,0.421
0.581,0.421
0.554,0.423
0.576,0.421
0.573,0.407
0.581,0.423
0.58,0.422
0.567,0.436
0.58,0.399
0.606,0.395
0.575,0.401
0.578,0.43
0.559,0.416
0.588,0.391
0.558,0.419
0.582,0.422
0.568,0.416
0.569,0.416
0.574,0.436
0.601,0.392
0.606,0.401
0.609,0.397
0.606,0.398
0.576,0.4
0.582,0.423
0.578,0.425
0.594,0.389
0.604,0.407
0.582,0.396
0.599,0.388
0.569,0.407
0.596,0.414
0.586,0.42
0.549,0.431
0.602,0.387
0.552,0.422
0.609,0.401
0.56,0.436
0.566,0.415
0.576,0.4
0.552,0.438
0.555,0.417
0.576,0.434
0.611,0.4
0.586,0.391
0.55,0.425
0.552,0.418
0.566,0.415
0.553,0.427
0.548,0.426
0.572,0.401
0.601,0.387
0.575,0.398
0.609,0.405
0.544,0.434
0.585,0.425
0.606,0.39
0.585,0.422
0.609,0.406
0.568,0.404
0.55,0.428
0.547,0.437
0.611,0.394
0.569,0.404
0.586,0.422
0.612,0.4
0.581,0.429
0.569,0.402
0.547,0.43
0.615,0.402
0.572,0.437
0.601,0.41
0.608,0.389
0.6,0.385
0.609,0.392
0.565,0.438
0.579,0.434
0.558,0.412
0.599,0.417
0.562,0.438
0.61,0.39
0.559,0.443
0.609,0.388
0.563,0.44
0.579,0.393
0.604,0.414
0.582,0.39
0.573,0.397
0.566,0.403
0.593,0.385
0.547,0.44
0.546,0.424
0.544,0.428
0.579,0.435
0.6,0.418
0.574,0.438
0.616,0.386
0.563,0.442
0.587,0.384
0.616,0.4
0.579,0.392
0.558,0.444
0.543,0.425
0.607,0.382
0.551,0.415
0.541,0.438
0.602,0.416
0.562,0.445
0.587,0.429
0.568,0.44
0.563,0.443
0.544,0.442
0.562,0.446
0.543,0.44
0.589,0.384
0.602,0.381
0.614,0.407
0.564,0.443
0.589,0.383
0.56,0.445
0.545,0.443
0.568,0.397
0.551,0.413
0.547,0.417
0.613,0.407
0.605,0.413
0.557,0.41
0.54,0.429
0.616,0.395
0.542,0.442
0.606,0.414
0.619,0.402
0.601,0.383
0.592,0.421
0.585,0.431
0.614,0.384
0.62,0.388
0.602,0.419
0.538,0.434
0.569,0.442
0.54,0.429
0.566,0.443
0.62,0.387
0.578,0.439
0.598,0.422
0.565,0.444
0.619,0.402
0.6,0.38
0.613,0.409
0.571,0.441
0.541,0.427
0.603,0.418
0.619,0.387
0.564,0.401
0.625,0.389
0.554,0.445
0.55,0.412
0.575,0.392
0.553,0.447
0.536,0.443
0.599,0.379
0.616,0.382
0.539,0.428
0.543,0.418
0.561,0.448
0.547,0.445
0.587,0.432
0.548,0.45
0.6,0.377
0.543,0.45
0.564,0.447
0.547,0.447
0.588,0.43
0.566,0.396
0.57,0.444
0.56,0.403
0.612,0.413
0.532,0.444
0.587,0.433
0.543,0.414
0.533,0.429
0.535,0.451
0.558,0.407
0.591,0.381
0.591,0.428
0.62,0.382
0.62,0.405
0.541,0.416
0.534,0.45
0.577,0.386
0.543,0.415
0.531,0.438
0.614,0.38
0.542,0.453
0.542,0.454
0.54,0.451
0.532,0.435
0.597,0.376
0.54,0.423
0.529,0.437
0.594,0.427
0.567,0.393
0.598,0.375
0.57,0.392
0.543,0.413
0.617,0.38
0.537,0.425
0.625,0.402
0.528,0.442
0.566,0.394
0.529,0.444
0.537,0.455
0.597,0.426
0.548,0.458
0.604,0.422
0.53,0.434
0.624,0.404
0.564,0.451
0.557,0.452
0.548,0.456
0.548,0.457
0.569,0.392
0.628,0.391
0.572,0.388
0.529,0.43
0.628,0.396
0.623,0.406
0.56,0.453
0.544,0.41
0.59,0.378
0.547,0.458
0.531,0.456
0.536,0.424
0.562,0.396
0.61,0.377
0.544,0.456
0.625,0.382
0.553,0.406
0.569,0.39
0.587,0.438
0.572,0.387
0.614,0.376
0.628,0.378
0.62,0.375
0.528,0.458
0.621,0.374
0.593,0.378
0.612,0.376
0.532,0.457
0.627,0.4
0.62,0.376
0.618,0.372
0.618,0.411
0.607,0.375
0.552,0.453
0.612,0.375
0.537,0.458
0.528,0.454
0.547,0.408
0.529,0.455
0.526,0.457
0.534,0.454
0.529,0.449
0.531,0.426
0.54,0.457
0.554,0.404
0.584,0.441
0.526,0.457
0.619,0.375
0.525,0.455
0.62,0.409
0.525,0.451
0.611,0.375
0.526,0.441
0.527,0.434
0.525,0.451
0.625,0.381
0.61,0.375
0.608,0.421
0.578,0.382
0.592,0.431
0.594,0.376
0.537,0.458
0.596,0.429
0.617,0.412
0.544,0.409
0.529,0.459
0.527,0.428
0.612,0.373
0.567,0.452
0.554,0.402
0.59,0.435
0.601,0.374
0.551,0.458
0.522,0.456
0.596,0.428
0.618,0.411
0.526,0.451
0.523,0.459
0.63,0.391
0.533,0.459
0.518,0.456
0.617,0.413
0.584,0.442
0.531,0.46
0.554,0.402
0.519,0.455
0.521,0.458
0.608,0.373
