0,1,label
0.99,0.4,1
0.8,0.2,1
0.03,0.46,0
0.02,0.45,0
0.31,0.67,0
0.97,0.36,1
0.99,0.42,1
0.28,0.66,0
0.34,0.67,0
0.06,0.52,0
0.86,0.23,1
0.79,0.19,1
0.66,0.4,0
0.34,0.45,1
0.77,0.18,1
0.09,0.56,0
0.11,0.58,0
0.01,0.4,0
0.61,0.17,1
0.83,0.21,1
1.0,0.47,1
0.67,0.37,0
0.04,0.49,0
0.95,0.33,1
0.89,0.25,1
0.92,0.29,1
0.43,0.26,1
0.14,0.6,0
0.72,0.17,1
0.03,0.48,0
0.47,0.23,1
0.55,0.58,0
0.54,0.19,1
0.37,0.34,1
0.98,0.39,1
0.13,0.59,0
0.4,0.3,1
0.82,0.2,1
0.69,0.17,1
0.01,0.42,0
0.17,0.62,0
0.33,0.47,1
0.5,0.21,1
0.63,0.49,0
0.0,0.35,0
0.33,0.67,0
1.0,0.48,1
0.23,0.65,0
0.53,0.6,0
1.0,0.5,1
0.41,0.66,0
0.26,0.66,0
0.59,0.18,1
0.21,0.64,0
0.37,0.36,1
0.71,0.17,1
0.58,0.18,1
0.2,0.64,0
0.33,0.48,1
0.34,0.42,1
0.63,0.17,1
0.47,0.64,0
0.29,0.66,0
0.46,0.24,1
0.91,0.27,1
0.97,0.37,1
0.58,0.56,0
0.18,0.63,0
0.05,0.51,0
0.42,0.65,0
0.15,0.61,0
0.46,0.64,0
0.93,0.3,1
0.41,0.29,1
0.56,0.18,1
0.08,0.55,0
0.5,0.62,0
0.35,0.4,1
0.66,0.38,0
0.94,0.31,1
0.36,0.67,0
1.0,0.45,1
0.1,0.57,0
0.66,0.17,1
0.64,0.46,0
0.45,0.25,1
0.0,0.38,0
0.67,0.33,0
0.96,0.34,1
0.01,0.43,0
0.49,0.63,0
0.0,0.37,0
0.0,0.33,0
0.65,0.45,0
0.99,0.43,1
0.6,0.53,0
0.51,0.2,1
0.67,0.17,1
0.64,0.17,1
0.74,0.18,1
0.53,0.2,1
0.34,0.43,1
0.9,0.26,1
0.59,0.55,0
0.37,0.66,0
0.39,0.66,0
0.62,0.51,0
0.49,0.22,1
0.54,0.59,0
0.76,0.18,1
0.51,0.61,0
0.07,0.53,0
0.44,0.65,0
0.65,0.43,0
0.87,0.24,1
0.35,0.39,1
0.39,0.31,1
0.67,0.35,0
0.57,0.57,0
0.33,0.5,1
0.42,0.27,1
0.66,0.42,0
0.38,0.33,1
0.63,0.48,0
0.36,0.37,1
0.61,0.52,0
0.85,0.22,1
0.24,0.65,0
