0,1,label
0.399,0.611,1
0.4,0.389,1
0.096,0.795,0
0.127,0.834,0
0.477,0.0,0
0.371,0.576,1
0.411,0.621,1
0.38,0.015,0
0.575,0.005,0
0.015,0.619,0
0.364,0.436,1
0.411,0.379,1
0.666,0.971,0
0.536,0.646,1
0.424,0.371,1
0.001,0.472,0
0.016,0.375,0
0.24,0.928,0
0.564,0.364,1
0.38,0.411,1
0.448,0.642,1
0.572,0.995,0
0.043,0.703,0
0.358,0.55,1
0.355,0.464,1
0.35,0.507,1
0.65,0.508,1
0.049,0.284,0
0.464,0.354,1
0.079,0.77,0
0.646,0.464,1
1.0,0.477,0
0.611,0.4,1
0.621,0.59,1
0.389,0.6,1
0.03,0.329,0
0.642,0.552,1
0.389,0.399,1
0.493,0.351,1
0.199,0.9,0
0.099,0.2,0
0.521,0.648,1
0.636,0.436,1
0.901,0.799,0
0.376,0.984,0
0.526,0.001,0
0.463,0.645,1
0.244,0.07,0
0.985,0.38,0
0.477,0.648,1
0.758,0.072,0
0.334,0.029,0
0.578,0.372,1
0.204,0.097,0
0.611,0.601,1
0.479,0.352,1
0.589,0.38,1
0.165,0.128,0
0.507,0.65,1
0.564,0.636,1
0.552,0.359,1
0.902,0.202,0
0.428,0.006,0
0.648,0.479,1
0.35,0.492,1
0.379,0.589,1
0.995,0.575,0
0.13,0.163,0
0.028,0.666,0
0.799,0.099,0
0.072,0.241,0
0.872,0.165,0
0.352,0.521,1
0.645,0.537,1
0.601,0.389,1
0.0,0.522,0
0.953,0.287,0
0.576,0.629,1
0.62,0.985,0
0.354,0.537,1
0.623,0.016,0
0.436,0.636,1
0.005,0.424,0
0.523,0.352,1
0.835,0.872,0
0.65,0.493,1
0.284,0.951,0
0.473,0.999,0
0.364,0.564,1
0.162,0.869,0
0.93,0.244,0
0.329,0.97,0
0.424,0.995,0
0.796,0.903,0
0.422,0.628,1
0.97,0.669,0
0.629,0.424,1
0.508,0.35,1
0.537,0.355,1
0.45,0.358,1
0.621,0.411,1
0.55,0.642,1
0.352,0.477,1
0.984,0.623,0
0.67,0.03,0
0.715,0.048,0
0.928,0.759,0
0.642,0.451,1
0.994,0.427,0
0.436,0.365,1
0.971,0.333,0
0.005,0.57,0
0.837,0.13,0
0.756,0.93,0
0.358,0.449,1
0.589,0.621,1
0.636,0.564,1
0.522,1.0,0
0.999,0.526,0
0.492,0.65,1
0.648,0.523,1
0.713,0.953,0
0.628,0.578,1
0.87,0.837,0
0.6,0.612,1
0.952,0.715,0
0.372,0.422,1
0.288,0.047,0
