0,1,label
0.671,0.456,1
0.346,0.556,1
0.614,0.421,1
0.536,0.373,1
0.807,0.772,0
0.616,0.405,1
0.465,0.648,1
0.376,0.902,0
0.457,0.612,1
0.054,0.588,0
0.746,0.125,0
0.391,0.527,1
0.852,0.767,0
0.594,0.559,1
0.582,0.933,0
0.242,0.119,0
0.717,0.053,0
0.174,0.86,0
0.63,0.559,1
0.362,0.452,1
0.092,0.3,0
0.55,0.642,1
0.059,0.312,0
0.365,0.434,1
0.51,0.065,0
0.819,0.212,0
0.435,0.598,1
0.488,0.06,0
0.611,0.49,1
0.578,0.359,1
0.57,0.949,0
0.358,0.513,1
0.09,0.282,0
0.374,0.524,1
0.081,0.664,0
0.654,0.145,0
0.231,0.83,0
0.561,0.352,1
0.126,0.275,0
0.34,0.5,1
0.629,0.938,0
0.489,0.067,0
0.397,0.555,1
0.257,0.118,0
0.063,0.53,0
0.472,0.635,1
0.397,0.631,1
0.551,0.627,1
0.715,0.894,0
0.143,0.254,0
0.914,0.537,0
0.585,0.622,1
0.411,0.382,1
0.135,0.257,0
0.457,0.611,1
0.395,0.679,1
0.408,0.413,1
0.715,0.131,0
0.629,0.52,1
0.517,0.37,1
0.953,0.457,0
0.387,0.528,1
0.628,0.395,1
0.6,0.595,1
0.917,0.271,0
0.594,0.386,1
0.493,0.645,1
0.471,0.983,0
0.07,0.331,0
0.48,0.967,0
0.595,0.543,1
0.923,0.601,0
0.385,0.924,0
0.388,0.59,1
0.842,0.228,0
0.88,0.274,0
0.48,0.618,1
0.072,0.518,0
0.948,0.66,0
0.252,0.11,0
0.738,0.079,0
0.415,0.946,0
0.378,0.52,1
0.632,0.476,1
0.386,0.632,1
0.12,0.274,0
0.802,0.147,0
0.416,0.464,1
0.732,0.827,0
0.586,0.372,1
0.342,0.073,0
0.771,0.159,0
0.579,0.448,1
0.593,0.389,1
0.486,0.659,1
0.115,0.42,0
0.107,0.719,0
0.707,0.87,0
0.636,0.479,1
0.422,0.629,1
0.43,0.94,0
0.996,0.488,0
0.928,0.312,0
0.382,0.453,1
0.604,0.566,1
0.446,0.053,0
0.573,0.055,0
0.571,0.373,1
0.637,0.426,1
0.682,0.876,0
0.495,0.629,1
0.394,0.477,1
0.579,0.622,1
0.09,0.26,0
0.595,0.565,1
0.623,0.516,1
0.237,0.152,0
0.606,0.441,1
0.457,0.37,1
0.551,0.939,0
0.408,0.939,0
0.489,0.634,1
0.247,0.087,0
0.386,0.405,1
0.338,0.461,1
0.132,0.794,0
0.314,0.888,0
0.938,0.295,0
0.564,0.378,1
0.368,0.555,1
0.391,0.528,1
0.116,0.364,0
0.946,0.438,0
0.542,0.405,1
0.635,0.536,1
0.598,0.615,1
0.613,0.902,0
0.171,0.804,0
0.525,0.396,1
0.45,0.37,1
0.924,0.634,0
0.789,0.179,0
0.115,0.3,0
0.372,0.532,1
0.083,0.366,0
0.539,0.91,0
0.411,0.943,0
0.553,0.082,0
0.546,0.633,1
0.037,0.394,0
0.505,0.608,1
0.565,0.41,1
0.426,0.931,0
0.095,0.671,0
0.15,0.2,0
0.438,0.425,1
0.442,0.928,0
0.552,0.596,1
0.555,0.36,1
0.66,0.553,1
0.928,0.616,0
0.931,0.386,0
0.443,0.93,0
0.592,0.379,1
0.922,0.408,0
0.42,0.429,1
0.939,0.43,0
0.288,0.101,0
0.921,0.696,0
0.634,0.536,1
0.633,0.571,1
0.639,0.499,1
0.883,0.778,0
0.584,0.437,1
0.586,0.654,1
0.456,0.595,1
0.41,0.635,1
0.192,0.148,0
0.625,0.44,1
0.778,0.87,0
0.847,0.263,0
0.03,0.537,0
0.561,0.401,1
0.848,0.77,0
0.566,0.645,1
0.17,0.833,0
0.108,0.642,0
0.357,0.485,1
0.249,0.909,0
0.652,0.458,1
0.229,0.156,0
0.936,0.484,0
0.62,0.438,1
0.436,0.561,1
0.476,0.938,0
0.121,0.229,0
0.607,0.493,1
0.332,0.092,0
0.036,0.478,0
0.605,0.407,1
0.12,0.636,0
0.427,0.605,1
0.489,0.639,1
0.383,0.43,1
0.113,0.687,0
0.111,0.275,0
0.574,0.37,1
0.618,0.572,1
0.358,0.49,1
0.889,0.215,0
0.968,0.509,0
0.39,0.538,1
0.57,0.661,1
0.637,0.087,0
0.426,0.362,1
0.548,0.396,1
0.579,0.338,1
0.43,0.055,0
0.6,0.378,1
0.498,0.603,1
0.073,0.446,0
0.519,0.609,1
0.27,0.137,0
0.089,0.472,0
0.859,0.695,0
0.38,0.605,1
0.519,0.944,0
0.615,0.612,1
0.12,0.764,0
0.471,0.383,1
0.385,0.411,1
0.066,0.429,0
0.042,0.447,0
0.654,0.078,0
0.405,0.555,1
0.407,0.6,1
0.551,0.59,1
0.386,0.604,1
0.812,0.854,0
0.119,0.317,0
0.616,0.497,1
0.895,0.281,0
0.53,0.933,0
0.938,0.308,0
0.496,0.985,0
0.345,0.455,1
0.931,0.501,0
0.584,0.402,1
0.484,0.356,1
0.589,0.069,0
0.807,0.252,0
0.48,0.37,1
0.368,0.556,1
0.458,0.406,1
0.032,0.626,0
0.405,0.54,1
0.531,0.085,0
0.402,0.583,1
0.63,0.461,1
0.792,0.132,0
0.601,0.397,1
0.54,0.352,1
0.959,0.548,0
0.539,0.054,0
0.536,0.032,0
0.589,0.437,1
0.145,0.231,0
0.534,0.38,1
0.933,0.484,0
0.602,0.957,0
0.899,0.36,0
0.384,0.459,1
0.771,0.102,0
0.387,0.579,1
0.356,0.431,1
0.562,0.331,1
0.6,0.412,1
0.846,0.724,0
0.234,0.863,0
0.668,0.906,0
0.426,0.626,1
0.56,0.409,1
0.562,0.936,0
0.857,0.291,0
0.354,0.093,0
0.964,0.486,0
0.134,0.316,0
0.401,0.593,1
0.924,0.59,0
0.875,0.79,0
0.128,0.252,0
0.881,0.757,0
0.874,0.266,0
0.944,0.517,0
0.175,0.794,0
0.569,0.437,1
0.44,0.421,1
0.909,0.64,0
0.175,0.844,0
0.167,0.234,0
0.613,0.453,1
0.532,0.622,1
0.813,0.793,0
0.332,0.481,1
0.608,0.392,1
0.363,0.911,0
0.061,0.598,0
0.518,0.044,0
0.87,0.267,0
0.589,0.575,1
0.372,0.54,1
0.936,0.57,0
0.592,0.584,1
0.139,0.727,0
0.499,0.638,1
0.801,0.774,0
0.656,0.487,1
0.322,0.918,0
0.494,0.922,0
0.457,0.07,0
0.771,0.144,0
0.045,0.436,0
0.073,0.51,0
0.445,0.062,0
0.477,0.643,1
0.693,0.892,0
0.45,0.616,1
0.41,0.526,1
0.722,0.882,0
0.767,0.135,0
0.486,0.4,1
0.444,0.651,1
0.599,0.39,1
0.527,0.591,1
0.58,0.405,1
0.59,0.943,0
0.349,0.582,1
0.03,0.454,0
0.235,0.856,0
0.37,0.537,1
0.783,0.118,0
0.408,0.085,0
0.877,0.219,0
0.89,0.782,0
0.64,0.487,1
0.233,0.135,0
0.399,0.527,1
0.331,0.509,1
0.92,0.494,0
0.31,0.097,0
0.374,0.569,1
0.251,0.853,0
0.65,0.483,1
0.091,0.392,0
0.116,0.726,0
0.396,0.367,1
0.547,0.618,1
0.603,0.489,1
0.923,0.362,0
0.715,0.13,0
0.465,0.049,0
0.433,0.588,1
0.257,0.912,0
0.13,0.685,0
0.946,0.638,0
0.916,0.591,0
0.63,0.443,1
0.581,0.641,1
0.586,0.423,1
0.114,0.677,0
0.275,0.882,0
0.379,0.478,1
0.586,0.629,1
0.509,0.638,1
0.092,0.457,0
0.561,0.631,1
0.625,0.456,1
0.642,0.488,1
0.696,0.143,0
0.076,0.368,0
0.53,0.622,1
0.609,0.409,1
0.445,0.442,1
0.723,0.88,0
0.39,0.581,1
0.628,0.476,1
0.859,0.217,0
0.864,0.296,0
0.301,0.164,0
0.186,0.842,0
0.561,0.388,1
0.102,0.686,0
0.916,0.678,0
