0,1,label
0.386,0.612,0
0.518,0.471,1
0.405,0.592,0
0.468,0.525,0
0.588,0.397,0
0.636,0.345,0
0.409,0.588,0
0.495,0.496,1
0.49,0.501,1
0.495,0.496,0
0.545,0.442,0
0.665,0.314,0
0.549,0.438,1
0.457,0.537,1
0.359,0.641,0
0.223,0.787,0
0.466,0.527,1
0.571,0.415,0
0.243,0.763,0
0.691,0.286,0
0.431,0.564,0
0.295,0.709,0
0.481,0.511,1
0.589,0.395,0
0.497,0.494,0
0.177,0.831,0
0.542,0.446,1
0.521,0.468,0
0.485,0.506,1
0.522,0.467,0
0.471,0.521,1
0.541,0.447,1
0.517,0.473,1
0.511,0.479,0
0.266,0.74,0
0.71,0.266,0
0.479,0.513,1
0.528,0.461,1
0.494,0.497,1
0.335,0.667,0
0.451,0.543,1
0.448,0.546,1
0.472,0.521,0
0.506,0.485,1
0.441,0.553,1
0.419,0.577,1
0.44,0.555,1
0.5,0.491,1
0.527,0.462,1
0.711,0.265,0
0.496,0.495,1
0.482,0.51,0
0.793,0.181,0
0.469,0.524,0
0.508,0.482,1
0.496,0.495,0
0.303,0.701,0
0.436,0.56,1
0.514,0.475,1
0.645,0.335,0
0.521,0.468,1
0.782,0.191,0
0.632,0.35,0
0.458,0.535,1
0.447,0.547,1
0.564,0.422,0
0.548,0.439,1
0.536,0.452,0
0.458,0.536,1
0.576,0.41,1
0.476,0.516,1
0.439,0.556,1
0.499,0.491,0
0.349,0.652,0
0.305,0.699,0
0.562,0.424,0
0.483,0.509,1
0.416,0.58,1
0.598,0.386,1
0.351,0.65,0
0.528,0.461,1
0.378,0.621,0
0.279,0.727,0
0.494,0.497,1
0.367,0.632,0
0.452,0.542,1
0.481,0.511,0
0.554,0.433,1
0.461,0.532,1
0.485,0.506,1
0.585,0.399,0
0.272,0.734,0
0.474,0.518,1
0.48,0.512,1
0.486,0.506,1
0.555,0.432,0
0.541,0.447,1
0.352,0.649,0
0.514,0.475,1
0.611,0.372,0
0.491,0.5,1
0.69,0.288,0
0.456,0.538,1
0.467,0.526,1
0.589,0.395,0
0.488,0.504,1
0.539,0.449,0
0.522,0.467,1
0.468,0.525,0
0.53,0.459,1
0.468,0.525,1
0.591,0.394,0
0.482,0.51,1
0.577,0.409,0
0.517,0.473,1
0.694,0.283,0
0.474,0.519,0
0.501,0.49,1
0.542,0.446,1
0.302,0.702,0
0.521,0.468,1
0.544,0.444,1
0.506,0.484,1
0.479,0.513,1
0.592,0.392,1
0.443,0.552,1
0.675,0.304,0
0.409,0.588,1
0.647,0.333,0
0.387,0.612,0
0.321,0.682,0
0.493,0.498,0
0.575,0.411,0
0.502,0.488,1
0.276,0.73,0
0.477,0.515,1
0.541,0.446,1
0.326,0.676,0
0.454,0.54,0
0.493,0.498,0
0.733,0.242,0
0.567,0.419,0
0.533,0.456,1
0.485,0.507,1
0.408,0.589,0
0.525,0.464,1
0.442,0.553,1
0.431,0.564,0
0.488,0.503,1
0.472,0.52,0
0.467,0.526,1
0.759,0.206,0
0.499,0.491,1
0.603,0.381,1
0.454,0.54,1
0.528,0.46,0
0.352,0.649,0
0.5,0.49,0
0.402,0.595,1
0.765,0.205,0
0.477,0.516,0
0.499,0.491,1
0.465,0.528,1
0.561,0.426,1
0.528,0.461,1
0.262,0.745,0
0.54,0.448,1
0.532,0.456,1
0.539,0.449,1
0.716,0.259,0
0.482,0.509,1
0.702,0.275,0
0.357,0.643,0
0.518,0.471,1
0.472,0.521,1
0.58,0.405,0
0.521,0.468,1
0.452,0.542,1
0.692,0.286,0
0.387,0.611,0
0.492,0.5,1
0.548,0.44,0
0.617,0.365,0
0.493,0.498,1
0.543,0.444,1
0.512,0.478,1
0.689,0.288,0
0.691,0.287,0
0.576,0.409,1
0.493,0.498,1
0.485,0.506,1
0.571,0.414,1
0.483,0.509,1
0.543,0.445,1
0.464,0.53,1
0.505,0.485,1
0.686,0.292,0
0.462,0.531,1
0.371,0.628,0
0.538,0.45,1
0.473,0.519,1
0.47,0.523,0
0.511,0.479,1
0.521,0.468,1
0.458,0.535,1
0.543,0.445,0
0.478,0.514,1
0.453,0.541,1
0.54,0.448,1
0.607,0.376,0
0.343,0.658,0
0.657,0.323,0
0.647,0.334,0
0.295,0.71,0
0.546,0.442,1
0.523,0.466,0
0.361,0.64,0
0.466,0.527,1
0.552,0.435,0
0.347,0.654,0
0.495,0.496,0
0.501,0.489,1
0.498,0.493,0
0.65,0.33,0
0.374,0.625,0
0.238,0.773,0
0.499,0.491,1
0.576,0.409,1
0.469,0.523,1
0.589,0.395,0
0.465,0.527,1
0.479,0.513,1
0.556,0.431,0
0.525,0.464,1
0.333,0.67,0
0.364,0.636,0
0.525,0.464,0
0.521,0.468,1
0.242,0.768,0
0.288,0.717,0
0.538,0.45,1
0.495,0.496,1
0.627,0.355,0
0.551,0.436,1
0.448,0.546,1
0.629,0.352,0
0.289,0.716,0
0.492,0.499,1
0.377,0.622,0
0.321,0.682,0
0.577,0.409,1
0.571,0.415,0
0.484,0.508,1
0.427,0.568,1
0.469,0.524,0
0.622,0.36,0
0.479,0.513,1
0.238,0.769,0
0.448,0.546,1
0.531,0.457,0
0.628,0.354,0
0.655,0.324,0
0.417,0.58,1
0.583,0.402,0
0.508,0.482,1
0.485,0.506,0
0.321,0.682,0
0.676,0.302,0
0.421,0.575,0
0.612,0.371,0
0.521,0.468,1
0.478,0.514,0
0.551,0.437,1
0.381,0.618,0
0.653,0.327,0
0.528,0.461,1
0.448,0.547,0
0.55,0.438,1
0.304,0.701,0
0.5,0.491,1
0.39,0.608,0
0.332,0.67,0
0.462,0.532,0
0.522,0.467,0
0.436,0.559,1
0.286,0.72,0
0.461,0.532,1
0.774,0.195,0
0.468,0.525,1
0.471,0.521,1
0.527,0.462,1
0.482,0.51,1
0.519,0.47,1
0.512,0.478,1
0.566,0.421,0
0.345,0.657,0
0.65,0.33,0
0.469,0.524,0
0.496,0.495,1
0.407,0.591,0
0.448,0.547,1
0.612,0.371,0
0.544,0.443,1
0.498,0.493,1
0.529,0.46,1
